"ID_Beneficiario","Fecha_Intervencion","Municipio","Tipo_Actividad","Genero","Edad","Tipo_Poblacion","Costo_Intervencion","Nivel_Satisfaccion"
2245,2025-03-19,"Bucaramanga","Entrega de Kits Escolares","Femenino",22,"Padre/Madre",107000,4
2246,2024-11-26,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",6,"Padre/Madre",249000,4
2247,2024-09-16,"Pamplona","Apoyo Psicosocial","Femenino",19,"Estudiante",106000,5
2248,2024-06-21,"Ipiales","Entrega de Kits Escolares","Femenino",19,"Estudiante",112000,4
2249,2025-04-29,"Arauca","Formación a Docentes","Masculino",10,"Estudiante",185000,4
2250,2024-03-13,"Arauca","Taller de Gestión del Riesgo","Masculino",15,"Estudiante",131000,4
2251,2025-03-01,"Cúcuta","Apoyo Psicosocial","Femenino",18,"Lider Comunitario",102000,4
2252,2025-06-16,"Cúcuta","Adecuación de Aulas","Femenino",18,"Estudiante",166000,4
2253,2024-12-17,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",0,"Lider Comunitario",112000,3
2254,2025-03-07,"Arauca","Entrega de Kits Escolares","Femenino",22,"Padre/Madre",NA,4
2255,2024-02-24,"Ipiales","Apoyo Psicosocial","mujer",10,"Padre/Madre",179000,4
2256,2024-06-06,"Bucaramanga","Entrega de Kits Escolares","Masculino",21,"Docente",177000,5
2257,2024-07-30,"Cúcuta","Adecuación de Aulas","Masculino",14,"Docente",236000,5
2258,2025-03-01,"Pamplona","Taller de Gestión del Riesgo","F",20,"Docente",NA,5
2259,2024-12-24,"Bucaramanga","Formación a Docentes","mujer",17,"Lider Comunitario",32000,3
2260,2025-01-16,"Bucaramanga","Formación a Docentes","Masculino",33,"Lider Comunitario",1e+05,4
2261,2024-11-24,"Ipiales","Taller de Gestión del Riesgo","Masculino",5,"Lider Comunitario",68000,1
2262,2025-05-24,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",18,"Lider Comunitario",126000,4
2263,2025-09-16,"Ipiales","Taller de Gestión del Riesgo","Masculino",16,"Lider Comunitario",114000,5
2264,2025-02-25,"Bucaramanga","Adecuación de Aulas","hombre",2,"Lider Comunitario",248000,3
2265,2024-09-20,"Ipiales","Taller de Gestión del Riesgo","Masculino",22,"Docente",82000,3
2266,2024-06-04,"Bucaramanga","Apoyo Psicosocial","Masculino",3,"Docente",38000,4
2267,2024-12-22,"Tibú","Taller de Gestión del Riesgo","Masculino",7,"Lider Comunitario",143000,4
2268,2025-01-16,"Pasto","Entrega de Kits Escolares","mujer",21,"Padre/Madre",138000,4
2269,2025-11-21,"Ipiales","Entrega de Kits Escolares","F",21,"Docente",187000,5
2270,2024-06-18,"Cúcuta","Adecuación de Aulas","Masculino",17,"Lider Comunitario",243000,NA
2271,2024-08-09,"Cúcuta","Entrega de Kits Escolares","Femenino",21,"Lider Comunitario",140000,5
2272,2025-10-17,"Bucaramanga","Entrega de Kits Escolares","Masculino",13,"Lider Comunitario",210000,2
2273,2024-06-27,"Bucaramanga","Formación a Docentes","Masculino",19,"Estudiante",132000,2
2274,2025-07-30,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",27,"Estudiante",126000,3
2275,2025-05-01,"Bucaramanga","Formación a Docentes","Masculino",31,"Docente",248000,4
2276,2025-05-06,"Ipiales","Taller de Gestión del Riesgo","Femenino",20,"Estudiante",154000,4
2277,2024-10-19,"Bucaramanga","Formación a Docentes","Masculino",7,"Padre/Madre",123000,4
2278,2025-12-22,"Pasto","Apoyo Psicosocial","mujer",12,"Lider Comunitario",53000,2
2279,2024-03-18,"Arauca","Apoyo Psicosocial","Femenino",13,"Padre/Madre",124000,4
2280,2024-06-09,"Bucaramanga","Apoyo Psicosocial","Femenino",12,"Lider Comunitario",NA,4
2281,2025-09-21,"Bucaramanga","Adecuación de Aulas","F",1,"Lider Comunitario",204000,4
2282,2024-02-15,"Cúcuta","Adecuación de Aulas","Masculino",16,"Docente",115000,4
2283,2024-11-22,"Pasto","Formación a Docentes","Femenino",11,"Docente",224000,4
2284,2025-08-05,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",2,"Lider Comunitario",104000,2
2285,2024-03-14,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",6,"Docente",175000,NA
2286,2024-06-30,"Bucaramanga","Apoyo Psicosocial","Femenino",5,"Docente",152000,4
2287,2024-01-02,"Pasto","Formación a Docentes","Masculino",17,"Lider Comunitario",73000,5
2288,2024-11-01,"Pasto","Formación a Docentes","Masculino",31,"Docente",192000,4
2289,2024-11-28,"Cúcuta","Taller de Gestión del Riesgo","Masculino",18,"Estudiante",18000,4
2290,2024-01-04,"Bucaramanga","Entrega de Kits Escolares","Femenino",-5,"Docente",129000,4
2291,2025-07-10,"Pasto","Taller de Gestión del Riesgo","Femenino",16,"Lider Comunitario",110000,4
2292,2025-08-08,"Arauca","Entrega de Kits Escolares","Femenino",22,"Estudiante",211000,1
2293,2025-01-26,"Cúcuta","Adecuación de Aulas","Masculino",21,"Estudiante",244000,3
2294,2024-10-17,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",17,"Docente",21000,4
2295,2025-02-10,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",22,"Padre/Madre",67000,4
2296,2024-11-10,"Arauca","Apoyo Psicosocial","Masculino",22,"Estudiante",132000,4
2297,2024-02-06,"Cúcuta","Adecuación de Aulas","Femenino",6,"Padre/Madre",155000,5
2298,2024-01-14,"Cúcuta","Formación a Docentes","Femenino",12,"Estudiante",153000,3
2299,2025-03-26,"Bucaramanga","Apoyo Psicosocial","Femenino",20,"Estudiante",220000,4
2300,2024-02-13,"Tibú","Apoyo Psicosocial","F",1,"Estudiante",181000,4
2301,2024-06-12,"Bucaramanga","Apoyo Psicosocial","Masculino",11,"Docente",1e+05,3
2302,2025-01-13,"Cúcuta","Entrega de Kits Escolares","Masculino",16,"Padre/Madre",225000,4
2303,2024-08-14,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",20,"Padre/Madre",35000,3
2304,2025-04-27,"Cúcuta","Entrega de Kits Escolares","Femenino",31,"Estudiante",127000,4
2305,2024-03-16,"Pamplona","Apoyo Psicosocial","Masculino",21,"Estudiante",47000,4
2306,2024-03-21,"Ipiales","Entrega de Kits Escolares","Masculino",13,"Lider Comunitario",98000,4
2307,2024-01-01,"Cúcuta","Apoyo Psicosocial","Femenino",7,"Docente",223000,5
2308,2025-05-27,"Pasto","Adecuación de Aulas","Femenino",35,"Lider Comunitario",31000,5
2309,2024-10-06,"Ipiales","Adecuación de Aulas","F",14,"Padre/Madre",51000,5
2310,2024-08-02,"Cúcuta","Entrega de Kits Escolares","Femenino",14,"Lider Comunitario",169000,3
2311,2025-06-05,"Bucaramanga","Taller de Gestión del Riesgo","hombre",21,"Lider Comunitario",130000,5
2312,2025-08-31,"Bucaramanga","Entrega de Kits Escolares","Masculino",5,"Estudiante",136000,2
2313,2025-01-16,NA,"Adecuación de Aulas","Femenino",12,"Padre/Madre",148000,4
2314,2025-04-25,"Pamplona","Adecuación de Aulas","Femenino",21,"Estudiante",174000,NA
2315,2025-05-29,"Arauca","Taller de Gestión del Riesgo","Masculino",4,"Padre/Madre",19000,2
2316,2025-03-30,"Tibú","Adecuación de Aulas","mujer",17,"Estudiante",68000,3
2317,2024-10-06,"Pamplona","Formación a Docentes","Femenino",10,"Estudiante",248000,3
2318,2024-08-27,"Tibú","Apoyo Psicosocial","Masculino",21,"Lider Comunitario",64000,NA
2319,2024-10-08,"Pasto","Apoyo Psicosocial","M",18,"Padre/Madre",190000,NA
2320,2025-10-16,"Pasto","Taller de Gestión del Riesgo","Femenino",12,"Lider Comunitario",223000,5
2321,2025-09-13,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",21,"Docente",117000,NA
2322,2024-12-12,"Bucaramanga","Adecuación de Aulas","Masculino",14,"Estudiante",187000,2
2323,2025-04-03,"Tibú","Formación a Docentes","Femenino",-5,"Lider Comunitario",174000,4
2324,2025-03-10,"Bucaramanga","Entrega de Kits Escolares","Femenino",17,"Docente",66000,1
2325,2025-12-09,"Cúcuta","Formación a Docentes","Femenino",-3,"Lider Comunitario",193000,5
2326,2025-12-09,"Ipiales","Apoyo Psicosocial","Femenino",12,"Lider Comunitario",98000,3
2327,2024-05-20,"Ipiales","Apoyo Psicosocial","M",12,"Padre/Madre",NA,NA
2328,2024-07-06,"Bucaramanga","Apoyo Psicosocial","Masculino",8,"Docente",70000,4
2329,2025-03-16,"Tibú","Formación a Docentes","Masculino",6,"Estudiante",110000,NA
2330,2024-11-02,"Bucaramanga","Formación a Docentes","Femenino",17,"Estudiante",44000,3
2331,2024-05-21,"Bucaramanga","Apoyo Psicosocial","M",6,"Lider Comunitario",174000,2
2332,2024-07-05,"Bucaramanga","Formación a Docentes","Femenino",10,"Estudiante",146000,4
2333,2025-01-26,"Bucaramanga","Adecuación de Aulas","Femenino",22,"Padre/Madre",212000,5
2334,2025-12-12,"Pasto","Adecuación de Aulas","Masculino",16,"Docente",72000,4
2335,2025-01-20,"Arauca","Taller de Gestión del Riesgo","F",39,"Padre/Madre",108000,4
2336,2025-04-11,"Bucaramanga","Adecuación de Aulas","Masculino",9,"Docente",41000,1
2337,2024-02-17,"Pamplona","Adecuación de Aulas","Femenino",16,"Padre/Madre",16000,4
2338,2024-11-05,"Cúcuta","Apoyo Psicosocial","Masculino",12,"Padre/Madre",245000,3
2339,2025-06-01,"Ipiales","Apoyo Psicosocial","mujer",29,"Estudiante",223000,4
2340,2024-07-28,"Bucaramanga","Adecuación de Aulas","Masculino",11,"Lider Comunitario",124000,2
2341,2025-03-09,"Pasto","Taller de Gestión del Riesgo","Femenino",0,"Lider Comunitario",227000,5
2342,2025-11-10,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",0,"Estudiante",NA,5
2343,2025-07-23,"Ipiales","Apoyo Psicosocial","Masculino",22,"Docente",235000,5
2344,2024-11-25,"Ipiales","Formación a Docentes","mujer",2,"Docente",238000,4
2345,2024-03-30,"Pasto","Adecuación de Aulas","Femenino",12,"Lider Comunitario",249000,3
2346,2024-03-05,"Pasto","Taller de Gestión del Riesgo","Masculino",30,"Docente",60000,1
2347,2024-02-28,"Cúcuta","Adecuación de Aulas","Masculino",9,"Estudiante",55000,2
2348,2025-02-18,"Bucaramanga","Entrega de Kits Escolares","Masculino",12,"Padre/Madre",175000,2
2349,2025-03-02,"Ipiales","Entrega de Kits Escolares","Masculino",17,"Docente",NA,4
2350,2024-11-28,"Arauca","Formación a Docentes","Masculino",9,"Padre/Madre",234000,4
2351,2024-08-10,"Bucaramanga","Entrega de Kits Escolares","Femenino",16,"Padre/Madre",153000,5
2352,2025-12-18,"Bucaramanga","Entrega de Kits Escolares","Masculino",2,"Estudiante",238000,1
2353,2025-07-18,"Ipiales","Formación a Docentes","Masculino",21,"Docente",229000,1
2354,2024-10-06,"Pamplona","Taller de Gestión del Riesgo","Femenino",28,"Lider Comunitario",54000,4
2355,2024-12-17,"Pasto","Entrega de Kits Escolares","Femenino",18,"Docente",139000,4
2356,2025-06-13,"Arauca","Entrega de Kits Escolares","Femenino",17,"Padre/Madre",NA,4
2357,2024-08-20,"Arauca","Taller de Gestión del Riesgo","Femenino",14,"Padre/Madre",126000,5
2358,2025-01-19,"Pasto","Formación a Docentes","Masculino",10,"Padre/Madre",181000,2
2359,2025-06-08,"Pasto","Apoyo Psicosocial","M",16,"Padre/Madre",48000,3
2360,2024-10-22,"Ipiales","Taller de Gestión del Riesgo","M",13,"Padre/Madre",90000,2
2361,2025-05-26,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",27,"Docente",199000,5
2362,2025-06-10,"Bucaramanga","Formación a Docentes","F",15,"Padre/Madre",150000,4
2363,2025-03-23,"Bucaramanga","Formación a Docentes","No binario",18,"Docente",2e+05,2
2364,2025-07-15,"Arauca","Entrega de Kits Escolares","Masculino",18,"Docente",50000,5
2365,2024-10-16,"Ipiales","Entrega de Kits Escolares","Masculino",-2,"Docente",144000,1
2366,2025-10-29,"Cúcuta","Adecuación de Aulas","Femenino",9,"Docente",229000,4
2367,2025-11-14,"Pamplona","Apoyo Psicosocial","Femenino",15,"Estudiante",204000,3
2368,2024-09-13,"Pasto","Entrega de Kits Escolares","Femenino",2,"Estudiante",231000,1
2369,2025-02-21,"Tibú","Taller de Gestión del Riesgo","Femenino",12,"Docente",114000,4
2370,2024-04-07,"Cúcuta","Taller de Gestión del Riesgo","Femenino",15,"Estudiante",103000,3
2371,2025-02-01,"Tibú","Apoyo Psicosocial","M",14,"Lider Comunitario",114000,4
2372,2025-04-18,"Ipiales","Adecuación de Aulas","Masculino",8,"Padre/Madre",31000,4
2373,2024-07-02,"Ipiales","Entrega de Kits Escolares","Masculino",15,"Docente",157000,5
2374,2024-05-11,NA,"Formación a Docentes","F",15,"Estudiante",207000,2
2375,2025-12-11,"Bucaramanga","Entrega de Kits Escolares","Masculino",10,"Estudiante",NA,5
2376,2025-11-13,"Tibú","Apoyo Psicosocial","Femenino",10,"Lider Comunitario",142000,5
2377,2024-05-16,"Ipiales","Formación a Docentes","Masculino",3,"Docente",204000,5
2378,2025-02-23,"Cúcuta","Apoyo Psicosocial","No binario",13,"Estudiante",88000,NA
2379,2024-12-20,"cucuta","Entrega de Kits Escolares","Femenino",6,"Lider Comunitario",41000,4
2380,2024-03-26,"Cúcuta","Formación a Docentes","Femenino",19,"Docente",188000,4
2381,2024-11-21,"Pasto","Adecuación de Aulas","Masculino",18,"Estudiante",105000,4
2382,2025-04-20,"Cúcuta","Taller de Gestión del Riesgo","Femenino",7,"Estudiante",41000,3
2383,2025-08-25,"Pamplona","Adecuación de Aulas","Femenino",19,"Padre/Madre",106000,5
2384,2024-07-15,"cucuta","Apoyo Psicosocial","Masculino",7,"Estudiante",NA,3
2385,2024-04-26,"Pamplona","Entrega de Kits Escolares","No binario",16,"Docente",186000,4
2386,2025-06-13,"Bucaramanga","Adecuación de Aulas","Femenino",1,"Estudiante",83000,4
2387,2025-07-25,"Arauca","Formación a Docentes","Masculino",13,"Docente",133000,NA
2388,2024-06-24,"Tibú","Taller de Gestión del Riesgo","mujer",34,"Lider Comunitario",27000,NA
2389,2024-07-31,NA,"Apoyo Psicosocial","Masculino",28,"Lider Comunitario",56000,5
2390,2024-09-18,"Ipiales","Apoyo Psicosocial","Masculino",20,"Estudiante",123000,5
2391,2025-12-02,"Pasto","Adecuación de Aulas","Masculino",18,"Estudiante",99000,3
2392,2025-02-17,"Ipiales","Taller de Gestión del Riesgo","Masculino",16,"Lider Comunitario",220000,2
2393,2024-08-07,"Ipiales","Formación a Docentes","Femenino",-3,"Docente",NA,4
2394,2024-08-17,"Bucaramanga","Entrega de Kits Escolares","Femenino",-2,"Lider Comunitario",34000,2
2395,2024-04-16,"Bucaramanga","Entrega de Kits Escolares","Masculino",-4,"Padre/Madre",181000,5
2396,2025-11-04,"Bucaramanga","Adecuación de Aulas","Masculino",20,"Lider Comunitario",213000,1
2397,2024-07-28,"Ipiales","Entrega de Kits Escolares","No binario",12,"Estudiante",128000,4
2398,2024-10-08,"Bucaramanga","Apoyo Psicosocial","Masculino",15,"Padre/Madre",196000,4
2399,2024-09-23,"Cúcuta","Taller de Gestión del Riesgo","Femenino",22,"Docente",219000,3
2400,2024-06-05,"Cúcuta","Entrega de Kits Escolares","Femenino",14,"Padre/Madre",144000,5
2401,2024-10-29,"Bucaramanga","Apoyo Psicosocial","Masculino",33,"Estudiante",87000,1
2402,2024-07-07,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",-5,"Docente",21000,5
2403,2025-05-04,"Arauca","Entrega de Kits Escolares","Masculino",24,"Docente",73000,3
2404,2025-09-29,"Cúcuta","Entrega de Kits Escolares","Masculino",7,"Lider Comunitario",183000,3
2405,2024-07-21,"Bucaramanga","Adecuación de Aulas","Masculino",28,"Docente",167000,4
2406,2024-02-07,"Bucaramanga","Apoyo Psicosocial","Masculino",15,"Lider Comunitario",91000,3
2407,2024-10-16,"Pasto","Apoyo Psicosocial","Masculino",16,"Estudiante",134000,3
2408,2025-02-21,"Ipiales","Taller de Gestión del Riesgo","No binario",33,"Docente",55000,4
2409,2025-06-21,"Bucaramanga","Taller de Gestión del Riesgo","No binario",29,"Lider Comunitario",169000,4
2410,2025-08-08,"Bucaramanga","Entrega de Kits Escolares","Femenino",15,"Padre/Madre",103000,3
2411,2025-02-18,"Bucaramanga","Formación a Docentes","F",23,"Lider Comunitario",246000,3
2412,2025-12-09,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",-4,"Padre/Madre",85000,2
2413,2024-03-16,"Ipiales","Adecuación de Aulas","Masculino",42,"Estudiante",198000,4
2414,2025-09-03,"Cúcuta","Entrega de Kits Escolares","Masculino",-3,"Docente",82000,4
2415,2025-11-22,"Pasto","Apoyo Psicosocial","Masculino",4,"Estudiante",107000,4
2416,2025-11-07,"Cúcuta","Adecuación de Aulas","M",11,"Lider Comunitario",228000,4
2417,2024-01-27,"Bucaramanga","Adecuación de Aulas","Masculino",26,"Docente",122000,5
2418,2025-01-07,"Tibú","Taller de Gestión del Riesgo","Masculino",12,"Padre/Madre",159000,3
2419,2024-04-09,"Bucaramanga","Formación a Docentes","F",7,"Lider Comunitario",166000,4
2420,2024-11-09,"Cúcuta","Apoyo Psicosocial","Femenino",-3,"Estudiante",NA,4
2421,2025-02-15,"Tibú","Taller de Gestión del Riesgo","Masculino",14,"Docente",79000,5
2422,2024-07-06,NA,"Entrega de Kits Escolares","No binario",23,"Padre/Madre",150000,3
2423,2024-05-14,"Cúcuta","Taller de Gestión del Riesgo","Femenino",38,"Padre/Madre",123000,5
2424,2025-01-04,"Cúcuta","Formación a Docentes","Femenino",13,"Estudiante",215000,4
2425,2024-07-23,"Ipiales","Entrega de Kits Escolares","M",33,"Estudiante",198000,2
2426,2024-01-21,"Arauca","Apoyo Psicosocial","Femenino",29,"Estudiante",239000,5
2427,2024-06-18,"Ipiales","Entrega de Kits Escolares","Femenino",19,"Docente",189000,3
2428,2025-08-17,"Cúcuta","Entrega de Kits Escolares","Masculino",10,"Docente",96000,4
2429,2025-03-08,"Pamplona","Adecuación de Aulas","Femenino",22,"Lider Comunitario",77000,4
2430,2025-09-05,"Bucaramanga","Entrega de Kits Escolares","Femenino",-1,"Docente",26000,5
2431,2024-02-01,"Tibú","Adecuación de Aulas","Femenino",8,"Lider Comunitario",230000,4
2432,2025-09-17,"Arauca","Formación a Docentes","M",9,"Padre/Madre",NA,4
2433,2024-02-08,"Arauca","Formación a Docentes","Masculino",10,"Padre/Madre",210000,5
2434,2025-09-06,"Bucaramanga","Adecuación de Aulas","Femenino",11,"Padre/Madre",60000,3
2435,2025-10-09,"Pamplona","Apoyo Psicosocial","Femenino",21,"Padre/Madre",144000,5
2436,2024-05-16,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",9,"Padre/Madre",210000,5
2437,2025-06-03,"Pamplona","Apoyo Psicosocial","Masculino",24,"Lider Comunitario",108000,3
2438,2024-10-25,"Pasto","Taller de Gestión del Riesgo","Masculino",17,"Padre/Madre",32000,2
2439,2025-01-04,"Arauca","Entrega de Kits Escolares","Femenino",41,"Docente",214000,4
2440,2025-12-09,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",4,"Docente",84000,3
2441,2024-01-25,"Bucaramanga","Entrega de Kits Escolares","Masculino",31,"Estudiante",232000,4
2442,2024-06-17,"Cúcuta","Taller de Gestión del Riesgo","Femenino",24,"Estudiante",87000,4
2443,2025-08-14,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",9,"Docente",94000,4
2444,2024-12-17,"Tibú","Apoyo Psicosocial","hombre",24,"Estudiante",93000,3
2445,2025-02-23,"Arauca","Apoyo Psicosocial","Masculino",24,"Padre/Madre",NA,4
2446,2025-09-10,"Bucaramanga","Entrega de Kits Escolares","Masculino",13,"Padre/Madre",NA,4
2447,2024-10-25,"Cúcuta","Formación a Docentes","Femenino",7,"Lider Comunitario",208000,5
2448,2025-05-28,"Arauca","Entrega de Kits Escolares","Masculino",27,"Docente",243000,4
2449,2025-01-30,"Ipiales","Entrega de Kits Escolares","Masculino",6,"Padre/Madre",37000,4
2450,2025-02-23,"Cúcuta","Apoyo Psicosocial","mujer",17,"Estudiante",61000,2
2451,2024-09-19,"Bucaramanga","Apoyo Psicosocial","Masculino",10,"Padre/Madre",94000,5
2452,2024-12-01,"Pasto","Adecuación de Aulas","Femenino",9,"Estudiante",67000,4
2453,2024-04-07,"Bucaramanga","Formación a Docentes","Femenino",18,"Docente",175000,4
2454,2024-03-17,"Ipiales","Taller de Gestión del Riesgo","Masculino",-1,"Estudiante",75000,4
2455,2024-06-16,"Ipiales","Entrega de Kits Escolares","mujer",9,"Docente",136000,4
2456,2024-10-15,"Arauca","Adecuación de Aulas","Femenino",9,"Estudiante",153000,5
2457,2024-02-08,"Bucaramanga","Adecuación de Aulas","Masculino",13,"Lider Comunitario",199000,3
2458,2024-08-28,"Pasto","Taller de Gestión del Riesgo","Masculino",8,"Docente",221000,3
2459,2024-08-19,"Cúcuta","Entrega de Kits Escolares","Masculino",16,"Padre/Madre",218000,5
2460,2024-08-19,"Bucaramanga","Adecuación de Aulas","mujer",10,"Estudiante",167000,NA
2461,2024-12-22,"Bucaramanga","Apoyo Psicosocial","Masculino",23,"Lider Comunitario",235000,4
2462,2025-05-15,"Ipiales","Taller de Gestión del Riesgo","Femenino",10,"Docente",109000,3
2463,2024-08-26,"Tibú","Taller de Gestión del Riesgo","Masculino",36,"Lider Comunitario",48000,3
2464,2024-02-10,"Bucaramanga","Apoyo Psicosocial","Femenino",12,"Estudiante",NA,4
2465,2025-06-07,"Bucaramanga","Adecuación de Aulas","Masculino",13,"Padre/Madre",241000,NA
2466,2024-12-11,"Pasto","Taller de Gestión del Riesgo","No binario",14,"Padre/Madre",37000,4
2467,2025-06-30,"Tibú","Adecuación de Aulas","hombre",23,"Lider Comunitario",189000,2
2468,2025-10-01,"Cúcuta","Apoyo Psicosocial","Masculino",-6,"Padre/Madre",126000,4
2469,2025-07-13,"Bucaramanga","Entrega de Kits Escolares","F",14,"Docente",59000,4
2470,2024-07-04,"Tibú","Apoyo Psicosocial","Masculino",13,"Lider Comunitario",53000,4
